,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
5631,2023-07-13 18:00:00,31489.85,31072.7,31084.69,5096.61,159505653.87,31278.23,direct,
5632,2023-07-13 19:00:00,31844.94,31271.23,31278.23,5830.58,184282342.13,31665.37,direct,
5633,2023-07-13 20:00:00,31739.05,31327.38,31665.37,2946.44,92977784.26,31391.0,direct,
5634,2023-07-13 21:00:00,31401.79,31056.13,31391.0,2164.15,67541446.27,31265.06,direct,
5635,2023-07-13 22:00:00,31372.71,31227.29,31265.06,863.96,27055965.67,31323.48,direct,
5636,2023-07-13 23:00:00,31506.19,31321.42,31323.48,1010.09,31742144.28,31475.78,direct,
5637,2023-07-14 00:00:00,31527.18,31384.38,31475.78,1299.48,40873149.81,31455.84,direct,
5638,2023-07-14 01:00:00,31501.16,31347.37,31455.84,954.57,29986345.38,31436.97,direct,
5639,2023-07-14 02:00:00,31486.37,31396.98,31436.97,550.59,17308315.11,31473.94,direct,
5640,2023-07-14 03:00:00,31636.78,31420.33,31473.94,803.51,25315538.47,31469.24,direct,
5641,2023-07-14 04:00:00,31479.36,31394.57,31469.24,455.71,14330502.84,31408.7,direct,
5642,2023-07-14 05:00:00,31412.39,31360.87,31408.7,392.6,12320987.98,31372.94,direct,
5643,2023-07-14 06:00:00,31394.29,31303.67,31372.94,465.65,14597382.57,31309.47,direct,
5644,2023-07-14 07:00:00,31351.06,31090.35,31309.47,1088.49,33975360.25,31109.68,direct,
5645,2023-07-14 08:00:00,31296.32,31094.54,31109.68,662.69,20684676.34,31255.49,direct,
5646,2023-07-14 09:00:00,31255.53,31154.1,31255.49,698.89,21807518.79,31204.7,direct,
5647,2023-07-14 10:00:00,31212.77,31107.14,31204.7,668.38,20827398.03,31182.93,direct,
5648,2023-07-14 11:00:00,31236.3,31149.74,31182.93,698.01,21775216.88,31220.99,direct,
5649,2023-07-14 12:00:00,31231.27,31126.44,31220.99,685.93,21393814.58,31140.81,direct,
5650,2023-07-14 13:00:00,31291.48,31068.28,31140.81,1405.82,43850737.11,31270.49,direct,
5651,2023-07-14 14:00:00,31359.69,31192.31,31270.49,2376.65,74284937.0,31329.16,direct,
5652,2023-07-14 15:00:00,31364.78,31224.87,31329.16,1157.51,36229972.21,31252.55,direct,
5653,2023-07-14 16:00:00,31286.13,31082.37,31252.55,1508.31,47081962.4,31228.17,direct,
5654,2023-07-14 17:00:00,31228.55,30675.93,31228.17,3941.77,121942419.39,30706.77,direct,
5655,2023-07-14 18:00:00,30777.07,30076.13,30706.77,6914.26,210105889.47,30114.19,direct,
5656,2023-07-14 19:00:00,30254.08,29929.3,30114.19,3096.37,93217524.08,30127.91,direct,
5657,2023-07-14 20:00:00,30248.7,30001.01,30127.91,1832.9,55176057.7,30207.43,direct,
5658,2023-07-14 21:00:00,30285.5,30172.47,30207.43,595.17,17996133.89,30257.66,direct,
5659,2023-07-14 22:00:00,30270.66,30224.95,30257.66,349.44,10570853.7,30253.31,direct,
5660,2023-07-14 23:00:00,30336.71,30240.35,30253.31,526.3,15947519.11,30331.09,direct,
5661,2023-07-15 00:00:00,30345.99,30258.91,30331.09,397.08,12033326.72,30345.99,direct,
5662,2023-07-15 01:00:00,30403.12,30309.81,30345.99,317.27,9633238.18,30356.94,direct,
5663,2023-07-15 02:00:00,30367.5,30311.52,30356.94,177.31,5378626.12,30311.56,direct,
5664,2023-07-15 03:00:00,30344.83,30278.02,30311.56,268.7,8144371.69,30305.57,direct,
5665,2023-07-15 04:00:00,30337.58,30305.36,30305.57,140.32,4254332.62,30313.02,direct,
5666,2023-07-15 05:00:00,30326.9,30278.05,30313.02,114.6,3472567.49,30310.36,direct,
5667,2023-07-15 06:00:00,30327.45,30284.95,30310.36,207.57,6291539.32,30324.31,direct,
5668,2023-07-15 07:00:00,30370.68,30316.64,30324.31,244.96,7434343.38,30347.61,direct,
5669,2023-07-15 08:00:00,30355.31,30301.18,30347.61,181.84,5514589.48,30330.31,direct,
5670,2023-07-15 09:00:00,30362.05,30326.22,30330.31,99.58,3021338.14,30359.74,direct,
5671,2023-07-15 10:00:00,30382.13,30323.67,30359.74,157.16,4770898.58,30338.52,direct,
5672,2023-07-15 11:00:00,30351.59,30307.69,30338.52,160.34,4862845.3,30325.46,direct,
5673,2023-07-15 12:00:00,30371.49,30324.76,30325.46,195.45,5932474.02,30363.68,direct,
5674,2023-07-15 13:00:00,30366.84,30289.62,30363.68,292.28,8865292.35,30340.95,direct,
5675,2023-07-15 14:00:00,30346.12,30291.34,30340.95,194.5,5896874.56,30296.47,direct,
5676,2023-07-15 15:00:00,30329.74,30267.29,30296.47,265.34,8040351.14,30315.05,direct,
5677,2023-07-15 16:00:00,30319.23,30277.46,30315.05,247.23,7489783.56,30295.57,direct,
5678,2023-07-15 17:00:00,30322.02,30275.56,30295.57,192.41,5830983.58,30296.4,direct,
5679,2023-07-15 18:00:00,30366.01,30296.39,30296.4,224.9,6821833.15,30336.89,direct,
5680,2023-07-15 19:00:00,30362.75,30334.41,30336.89,169.71,5150662.61,30341.46,direct,
5681,2023-07-15 20:00:00,30342.27,30303.09,30341.46,134.62,4081311.49,30315.37,direct,
5682,2023-07-15 21:00:00,30316.98,30295.76,30315.37,161.51,4895227.21,30313.45,direct,
5683,2023-07-15 22:00:00,30327.57,30290.0,30313.45,196.41,5951913.71,30296.0,direct,
5684,2023-07-15 23:00:00,30301.73,30283.93,30296.0,184.06,5575399.77,30298.45,direct,
5685,2023-07-16 00:00:00,30314.02,30286.25,30298.45,121.61,3684976.71,30308.51,direct,
5686,2023-07-16 01:00:00,30338.83,30274.36,30308.51,185.63,5624884.73,30279.56,direct,
5687,2023-07-16 02:00:00,30341.74,30083.92,30279.56,1008.1,30452213.02,30267.8,direct,
5688,2023-07-16 03:00:00,30274.19,30195.89,30267.8,321.92,9730603.64,30201.1,direct,
5689,2023-07-16 04:00:00,30222.78,30151.02,30201.1,256.66,7746848.29,30167.21,direct,
5690,2023-07-16 05:00:00,30250.53,30166.35,30167.21,254.36,7685977.24,30250.19,direct,
5691,2023-07-16 06:00:00,30316.67,30236.3,30250.19,190.27,5759134.15,30275.63,direct,
5692,2023-07-16 07:00:00,30305.7,30263.64,30275.63,125.57,3802862.76,30279.66,direct,
5693,2023-07-16 08:00:00,30312.82,30276.45,30279.66,153.7,4657128.64,30309.84,direct,
5694,2023-07-16 09:00:00,30327.56,30297.75,30309.84,166.28,5040511.33,30315.13,direct,
5695,2023-07-16 10:00:00,30354.31,30291.84,30315.13,287.97,8731744.83,30303.84,direct,
5696,2023-07-16 11:00:00,30332.64,30298.8,30303.84,125.73,3811831.82,30322.03,direct,
5697,2023-07-16 12:00:00,30348.5,30302.76,30322.03,151.84,4603957.49,30307.9,direct,
5698,2023-07-16 13:00:00,30327.76,30292.17,30307.9,159.84,4845155.89,30323.18,direct,
5699,2023-07-16 14:00:00,30450.66,30323.03,30323.18,954.34,29001960.49,30416.86,direct,
5700,2023-07-16 15:00:00,30445.42,30387.7,30416.86,251.95,7662978.94,30393.86,direct,
5701,2023-07-16 16:00:00,30415.77,30341.97,30393.86,234.99,7139137.36,30379.35,direct,
5702,2023-07-16 17:00:00,30418.94,30376.44,30379.35,186.69,5674854.93,30399.27,direct,
5703,2023-07-16 18:00:00,30412.05,30265.5,30399.27,486.22,14742644.79,30289.65,direct,
5704,2023-07-16 19:00:00,30315.44,30223.82,30289.65,288.57,8736006.64,30270.07,direct,
5705,2023-07-16 20:00:00,30310.64,30258.9,30270.07,277.86,8414857.53,30284.2,direct,
5706,2023-07-16 21:00:00,30324.86,30283.67,30284.2,180.49,5470199.06,30308.91,direct,
5707,2023-07-16 22:00:00,30373.5,30290.22,30308.91,392.42,11907635.52,30344.1,direct,
5708,2023-07-16 23:00:00,30351.02,30155.26,30344.1,648.22,19604416.88,30248.17,direct,
5709,2023-07-17 00:00:00,30321.29,30201.42,30248.17,520.76,15752506.71,30229.59,direct,
5710,2023-07-17 01:00:00,30340.04,30209.08,30229.59,443.92,13442705.92,30301.84,direct,
5711,2023-07-17 02:00:00,30312.96,30270.85,30301.84,244.0,7392192.54,30275.46,direct,
5712,2023-07-17 03:00:00,30326.61,30267.07,30275.46,234.91,7116880.63,30318.7,direct,
5713,2023-07-17 04:00:00,30324.29,30286.65,30318.7,161.83,4904700.71,30307.16,direct,
5714,2023-07-17 05:00:00,30334.27,30278.98,30307.16,280.82,8511528.85,30279.52,direct,
5715,2023-07-17 06:00:00,30292.17,30252.06,30279.52,171.88,5204008.52,30283.0,direct,
5716,2023-07-17 07:00:00,30297.2,30259.32,30283.0,348.77,10561803.97,30296.01,direct,
5717,2023-07-17 08:00:00,30336.19,30275.52,30296.01,491.21,14888354.36,30278.09,direct,
5718,2023-07-17 09:00:00,30289.33,30168.38,30278.09,598.11,18090623.39,30194.35,direct,
5719,2023-07-17 10:00:00,30216.99,29999.34,30194.35,1293.6,38956978.63,30176.62,direct,
5720,2023-07-17 11:00:00,30270.51,30162.23,30176.62,563.5,17024727.23,30174.44,direct,
5721,2023-07-17 12:00:00,30213.51,30043.56,30174.44,1276.14,38435245.83,30211.35,direct,
5722,2023-07-17 13:00:00,30309.48,30167.92,30211.35,686.0,20740240.34,30292.81,direct,
5723,2023-07-17 14:00:00,30311.43,30242.8,30292.81,580.48,17573485.07,30284.44,direct,
5724,2023-07-17 15:00:00,30299.44,30126.94,30284.44,789.46,23839657.21,30184.2,direct,
5725,2023-07-17 16:00:00,30244.6,30086.88,30184.2,781.64,23573762.6,30147.9,direct,
5726,2023-07-17 17:00:00,30163.46,29935.8,30147.9,2471.16,74315581.13,30045.26,direct,
5727,2023-07-17 18:00:00,30069.59,29675.15,30045.26,2456.37,73399747.02,29817.59,direct,
5728,2023-07-17 19:00:00,29935.82,29767.5,29817.59,1420.61,42418529.47,29894.89,direct,
5729,2023-07-17 20:00:00,29995.61,29891.78,29894.89,646.46,19358018.56,29932.83,direct,
5730,2023-07-17 21:00:00,30290.0,29931.58,29932.83,1008.72,30380511.47,30254.93,direct,
5731,2023-07-17 22:00:00,30273.02,30110.72,30254.93,631.23,19053428.99,30116.08,direct,
5732,2023-07-17 23:00:00,30174.38,30088.28,30116.08,458.51,13817018.4,30147.68,direct,
5733,2023-07-18 00:00:00,30199.12,30118.83,30147.68,379.41,11443521.67,30173.48,direct,
5734,2023-07-18 01:00:00,30244.13,30157.45,30173.48,397.5,12004726.47,30226.07,direct,
5735,2023-07-18 02:00:00,30234.24,30118.7,30226.07,435.26,13128738.93,30128.14,direct,
5736,2023-07-18 03:00:00,30153.56,30083.02,30128.14,324.63,9778346.41,30083.54,direct,
5737,2023-07-18 04:00:00,30123.68,30053.74,30083.54,337.46,10152069.58,30123.23,direct,
5738,2023-07-18 05:00:00,30123.49,30050.57,30123.23,282.09,8485669.39,30061.34,direct,
5739,2023-07-18 06:00:00,30098.59,29931.26,30061.34,613.57,18415585.6,29989.94,direct,
5740,2023-07-18 07:00:00,30041.05,29948.88,29989.94,440.98,13230802.93,29974.87,direct,
5741,2023-07-18 08:00:00,30110.95,29896.85,29974.87,887.27,26618196.14,30029.33,direct,
5742,2023-07-18 09:00:00,30043.84,29957.38,30029.33,600.13,18008309.6,29963.39,direct,
5743,2023-07-18 10:00:00,30032.54,29916.84,29963.39,927.5,27809803.14,30000.77,direct,
5744,2023-07-18 11:00:00,30071.95,29827.8,30000.77,1216.69,36433384.21,29886.82,direct,
5745,2023-07-18 12:00:00,29922.36,29736.34,29886.82,1392.7,41542607.99,29785.16,direct,
5746,2023-07-18 13:00:00,29866.82,29702.83,29785.16,1535.83,45767319.03,29831.82,direct,
5747,2023-07-18 14:00:00,30022.92,29822.83,29831.82,1590.47,47578848.76,29921.73,direct,
5748,2023-07-18 15:00:00,29933.85,29845.29,29921.73,603.42,18030955.61,29910.21,direct,
5749,2023-07-18 16:00:00,29962.27,29538.16,29910.21,1902.35,56580027.57,29709.14,direct,
5750,2023-07-18 17:00:00,29830.7,29678.79,29709.14,914.14,27189496.0,29822.6,direct,
5751,2023-07-18 18:00:00,29928.78,29795.5,29822.6,864.68,25833854.32,29910.79,direct,
5752,2023-07-18 19:00:00,29945.31,29695.47,29910.79,1101.36,32824425.44,29723.1,direct,
5753,2023-07-18 20:00:00,29816.41,29701.29,29723.1,705.18,20979161.76,29785.05,direct,
5754,2023-07-18 21:00:00,29837.22,29763.39,29785.05,441.92,13172195.26,29808.87,direct,
5755,2023-07-18 22:00:00,29833.73,29767.36,29808.87,353.49,10535830.91,29823.02,direct,
5756,2023-07-18 23:00:00,29869.84,29796.4,29823.02,511.35,15255000.69,29863.79,direct,
5757,2023-07-19 00:00:00,30074.15,29847.29,29863.79,1032.31,30950661.5,30061.58,direct,
5758,2023-07-19 01:00:00,30076.01,29964.48,30061.58,497.14,14920838.97,30015.39,direct,
5759,2023-07-19 02:00:00,30036.78,29981.2,30015.39,276.5,8297634.08,30032.46,direct,
5760,2023-07-19 03:00:00,30083.78,30015.58,30032.46,470.29,14135727.05,30072.58,direct,
5761,2023-07-19 04:00:00,30193.82,30066.51,30072.58,734.04,22118314.94,30111.05,direct,
5762,2023-07-19 05:00:00,30126.68,30076.1,30111.05,213.41,6423515.27,30109.53,direct,
5763,2023-07-19 06:00:00,30121.49,30015.41,30109.53,331.61,9971006.41,30053.27,direct,
5764,2023-07-19 07:00:00,30079.33,29978.71,30053.27,229.45,6890039.27,30004.86,direct,
5765,2023-07-19 08:00:00,30019.79,29891.22,30004.86,398.25,11931914.6,29929.47,direct,
5766,2023-07-19 09:00:00,30046.29,29878.62,29929.47,512.16,15348416.48,30011.85,direct,
5767,2023-07-19 10:00:00,30038.01,29983.81,30011.85,231.86,6957454.72,29993.17,direct,
5768,2023-07-19 11:00:00,30028.86,29968.63,29993.17,269.29,8077619.74,30017.15,direct,
5769,2023-07-19 12:00:00,30022.1,29893.72,30017.15,653.71,19574323.9,29951.98,direct,
5770,2023-07-19 13:00:00,30124.49,29838.36,29951.98,1647.03,49368388.66,30000.84,direct,
5771,2023-07-19 14:00:00,30050.19,29791.19,30000.84,1637.99,48944510.52,29823.79,direct,
5772,2023-07-19 15:00:00,29993.07,29765.06,29823.79,943.41,28190336.16,29953.97,direct,
5773,2023-07-19 16:00:00,29977.66,29873.38,29953.97,585.2,17507742.88,29902.52,direct,
5774,2023-07-19 17:00:00,30082.6,29884.59,29902.52,932.34,27972339.55,29992.3,direct,
5775,2023-07-19 18:00:00,30090.09,29950.55,29992.3,771.39,23148628.51,30079.91,direct,
5776,2023-07-19 19:00:00,30098.68,30030.57,30079.91,735.29,22101263.37,30046.76,direct,
5777,2023-07-19 20:00:00,30057.92,29955.41,30046.76,547.95,16442018.89,29966.22,direct,
5778,2023-07-19 21:00:00,29970.28,29855.43,29966.22,479.87,14354248.67,29933.89,direct,
5779,2023-07-19 22:00:00,29957.82,29853.66,29933.89,352.71,10544985.66,29877.18,direct,
5780,2023-07-19 23:00:00,29946.01,29839.38,29877.18,410.17,12263328.12,29918.6,direct,
5781,2023-07-20 00:00:00,30013.22,29891.84,29918.6,377.01,11292067.59,30005.72,direct,
5782,2023-07-20 01:00:00,30031.08,29978.71,30005.72,300.53,9017318.97,29997.01,direct,
5783,2023-07-20 02:00:00,30050.97,29980.59,29997.01,275.67,8274486.16,29987.47,direct,
5784,2023-07-20 03:00:00,29996.46,29922.89,29987.47,228.83,6854973.23,29954.59,direct,
5785,2023-07-20 04:00:00,29985.67,29935.16,29954.59,250.14,7496069.26,29966.01,direct,
5786,2023-07-20 05:00:00,30174.29,29959.95,29966.01,767.95,23108823.17,30136.93,direct,
5787,2023-07-20 06:00:00,30195.41,30096.59,30136.93,470.5,14184297.48,30125.68,direct,
5788,2023-07-20 07:00:00,30231.77,30112.08,30125.68,636.38,19214953.82,30209.15,direct,
5789,2023-07-20 08:00:00,30308.35,30176.64,30209.15,598.78,18109666.23,30271.75,direct,
5790,2023-07-20 09:00:00,30392.37,30219.03,30271.75,1159.51,35139360.78,30333.78,direct,
5791,2023-07-20 10:00:00,30417.9,30284.4,30333.78,931.6,28286882.86,30298.36,direct,
5792,2023-07-20 11:00:00,30310.62,30266.28,30298.36,443.11,13420397.61,30290.91,direct,
5793,2023-07-20 12:00:00,30318.26,30215.56,30290.91,725.5,21953965.47,30225.67,direct,
5794,2023-07-20 13:00:00,30281.26,30178.35,30225.67,624.97,18895678.13,30241.63,direct,
5795,2023-07-20 14:00:00,30252.27,29626.1,30241.63,3618.57,108122425.24,29781.13,direct,
5796,2023-07-20 15:00:00,29847.95,29715.38,29781.13,1555.12,46343226.75,29806.58,direct,
5797,2023-07-20 16:00:00,29874.03,29664.21,29806.58,1217.23,36232776.82,29714.94,direct,
5798,2023-07-20 17:00:00,29818.05,29697.76,29714.94,1161.68,34551570.83,29755.36,direct,
5799,2023-07-20 18:00:00,29792.57,29577.88,29755.36,1501.14,44582952.91,29687.91,direct,
5800,2023-07-20 19:00:00,29754.8,29673.01,29687.91,877.78,26079845.99,29750.21,direct,
5801,2023-07-20 20:00:00,29759.99,29674.29,29750.21,472.2,14028521.22,29737.06,direct,
5802,2023-07-20 21:00:00,29885.81,29730.69,29737.06,529.7,15792021.46,29876.52,direct,
5803,2023-07-20 22:00:00,29877.5,29788.39,29876.52,261.97,7815125.46,29816.87,direct,
5804,2023-07-20 23:00:00,29829.31,29792.54,29816.87,283.56,8452852.8,29809.61,direct,
5805,2023-07-21 00:00:00,29835.8,29737.49,29809.61,553.83,16499856.42,29790.99,direct,
5806,2023-07-21 01:00:00,29895.84,29763.78,29790.99,551.42,16456763.05,29880.19,direct,
5807,2023-07-21 02:00:00,29949.34,29846.38,29880.19,420.04,12556893.0,29904.8,direct,
5808,2023-07-21 03:00:00,29941.49,29882.42,29904.8,229.85,6874669.01,29902.82,direct,
5809,2023-07-21 04:00:00,29908.01,29865.25,29902.82,246.2,7356229.06,29868.63,direct,
5810,2023-07-21 05:00:00,29872.08,29800.01,29868.63,276.05,8235666.21,29821.98,direct,
5811,2023-07-21 06:00:00,29859.06,29802.46,29821.98,169.95,5070921.91,29856.91,direct,
5812,2023-07-21 07:00:00,29863.64,29760.12,29856.91,397.22,11836528.69,29772.15,direct,
5813,2023-07-21 08:00:00,29821.13,29760.58,29772.15,611.59,18234104.42,29797.93,direct,
5814,2023-07-21 09:00:00,29853.69,29758.04,29797.93,600.65,17913201.79,29762.37,direct,
5815,2023-07-21 10:00:00,29816.01,29759.9,29762.37,234.83,6996699.74,29800.82,direct,
5816,2023-07-21 11:00:00,29817.49,29737.09,29800.82,441.97,13159059.35,29778.95,direct,
5817,2023-07-21 12:00:00,29899.49,29778.87,29778.95,654.1,19529696.58,29876.38,direct,
5818,2023-07-21 13:00:00,29916.24,29795.9,29876.38,632.72,18890752.94,29813.2,direct,
5819,2023-07-21 14:00:00,29878.77,29782.45,29813.2,625.37,18655272.63,29877.82,direct,
5820,2023-07-21 15:00:00,29906.13,29857.92,29877.82,891.19,26626964.58,29865.82,direct,
5821,2023-07-21 16:00:00,29871.55,29813.56,29865.82,359.33,10719484.54,29826.54,direct,
5822,2023-07-21 17:00:00,29936.96,29821.56,29826.54,747.16,22324331.7,29924.36,direct,
5823,2023-07-21 18:00:00,30060.04,29924.36,29924.36,1154.7,34645349.44,29988.03,direct,
5824,2023-07-21 19:00:00,29988.29,29774.95,29988.03,1249.57,37321661.67,29882.16,direct,
5825,2023-07-21 20:00:00,29897.1,29837.3,29882.16,650.31,19420941.91,29885.25,direct,
5826,2023-07-21 21:00:00,29958.74,29885.24,29885.25,567.58,16979725.91,29911.36,direct,
5827,2023-07-21 22:00:00,29964.85,29898.6,29911.36,581.36,17401495.31,29934.56,direct,
5828,2023-07-21 23:00:00,29941.66,29901.86,29934.56,407.75,12201031.19,29911.46,direct,
5829,2023-07-22 00:00:00,30000.3,29908.51,29911.46,291.24,8721424.3,29986.76,direct,
5830,2023-07-22 01:00:00,29994.73,29929.28,29986.76,281.83,8441911.15,29933.94,direct,
5831,2023-07-22 02:00:00,29971.33,29930.95,29933.94,268.38,8038059.07,29940.35,direct,
5832,2023-07-22 03:00:00,29946.36,29901.78,29940.35,265.72,7950670.5,29910.63,direct,
5833,2023-07-22 04:00:00,29937.35,29876.66,29910.63,197.23,5898730.6,29889.12,direct,
5834,2023-07-22 05:00:00,29903.86,29863.94,29889.12,211.05,6306506.17,29874.92,direct,
5835,2023-07-22 06:00:00,29898.88,29855.24,29874.92,172.86,5163883.28,29893.98,direct,
5836,2023-07-22 07:00:00,29988.51,29874.95,29893.98,258.0,7723115.79,29949.21,direct,
5837,2023-07-22 08:00:00,29981.47,29934.09,29949.21,180.39,5403409.71,29945.47,direct,
5838,2023-07-22 09:00:00,29955.96,29918.82,29945.47,210.13,6291154.75,29935.38,direct,
5839,2023-07-22 10:00:00,29935.75,29881.42,29935.38,184.99,5532767.73,29907.64,direct,
5840,2023-07-22 11:00:00,29910.88,29877.17,29907.64,120.29,3595422.13,29894.61,direct,
5841,2023-07-22 12:00:00,29894.66,29837.1,29894.61,220.69,6591058.33,29849.25,direct,
5842,2023-07-22 13:00:00,29874.75,29843.04,29849.25,182.18,5439825.4,29857.65,direct,
5843,2023-07-22 14:00:00,29899.56,29855.89,29857.65,299.19,8937914.77,29888.68,direct,
5844,2023-07-22 15:00:00,29912.66,29867.34,29888.68,231.45,6918557.31,29908.2,direct,
5845,2023-07-22 16:00:00,29917.02,29872.32,29908.2,214.74,6419809.52,29907.72,direct,
5846,2023-07-22 17:00:00,29908.82,29819.44,29907.72,255.49,7631473.81,29845.09,direct,
5847,2023-07-22 18:00:00,29845.37,29809.81,29845.09,180.72,5390581.07,29819.72,direct,
5848,2023-07-22 19:00:00,29860.96,29810.48,29819.72,157.52,4700149.44,29841.55,direct,
5849,2023-07-22 20:00:00,29844.85,29823.9,29841.55,145.62,4344610.27,29833.77,direct,
5850,2023-07-22 21:00:00,29842.08,29823.02,29833.77,143.31,4275767.46,29832.38,direct,
5851,2023-07-22 22:00:00,29840.64,29797.75,29832.38,212.8,6346152.09,29816.54,direct,
5852,2023-07-22 23:00:00,29820.0,29635.44,29816.54,1225.84,36421214.62,29791.61,direct,
5853,2023-07-23 00:00:00,29818.76,29738.58,29791.61,347.4,10347167.0,29780.34,direct,
5854,2023-07-23 01:00:00,29872.78,29780.33,29780.34,339.44,10126089.56,29836.44,direct,
5855,2023-07-23 02:00:00,29896.1,29814.78,29836.44,254.25,7592078.29,29887.26,direct,
5856,2023-07-23 03:00:00,29889.48,29847.67,29887.26,145.25,4337361.67,29852.62,direct,
5857,2023-07-23 04:00:00,29919.73,29849.55,29852.62,291.81,8721722.16,29909.36,direct,
5858,2023-07-23 05:00:00,29983.6,29903.97,29909.36,443.95,13297929.63,29927.75,direct,
5859,2023-07-23 06:00:00,29941.98,29902.8,29927.75,203.58,6091585.91,29922.16,direct,
5860,2023-07-23 07:00:00,29927.64,29895.33,29922.16,118.05,3530772.54,29914.52,direct,
5861,2023-07-23 08:00:00,29962.54,29896.24,29914.52,186.29,5576516.93,29951.85,direct,
5862,2023-07-23 09:00:00,29958.63,29908.56,29951.85,185.46,5551767.57,29910.43,direct,
5863,2023-07-23 10:00:00,29920.41,29894.21,29910.43,135.33,4047278.2,29895.99,direct,
5864,2023-07-23 11:00:00,29926.01,29891.68,29895.99,77.81,2326801.39,29896.6,direct,
5865,2023-07-23 12:00:00,29925.97,29892.86,29896.6,114.61,3427756.3,29921.75,direct,
5866,2023-07-23 13:00:00,29922.97,29859.4,29921.75,319.82,9559735.11,29892.74,direct,
5867,2023-07-23 14:00:00,29908.01,29889.99,29892.74,90.98,2719942.79,29898.46,direct,
5868,2023-07-23 15:00:00,29914.21,29893.89,29898.46,141.44,4229423.42,29902.16,direct,
5869,2023-07-23 16:00:00,29968.68,29901.47,29902.16,427.31,12797826.84,29955.32,direct,
5870,2023-07-23 17:00:00,30125.5,29939.22,29955.32,750.85,22536269.64,30119.19,direct,
5871,2023-07-23 18:00:00,30283.05,30085.05,30119.19,1016.09,30667321.53,30253.63,direct,
5872,2023-07-23 19:00:00,30345.9,30023.43,30253.63,1177.9,35594891.91,30089.97,direct,
5873,2023-07-23 20:00:00,30145.42,30089.97,30089.97,291.28,8772819.21,30143.86,direct,
5874,2023-07-23 21:00:00,30144.57,29934.36,30143.86,511.15,15339456.58,29954.27,direct,
5875,2023-07-23 22:00:00,30038.31,29948.77,29954.27,254.28,7629828.66,30017.52,direct,
5876,2023-07-23 23:00:00,30093.65,30016.86,30017.52,316.21,9506302.82,30085.68,direct,
5877,2023-07-24 00:00:00,30097.78,30010.97,30085.68,237.34,7134396.56,30012.28,direct,
5878,2023-07-24 01:00:00,30020.51,29868.38,30012.28,709.74,21240709.82,29914.07,direct,
5879,2023-07-24 02:00:00,29914.13,29768.3,29914.07,602.59,17965082.29,29802.75,direct,
5880,2023-07-24 03:00:00,29802.79,29675.86,29802.75,754.5,22428320.95,29717.72,direct,
5881,2023-07-24 04:00:00,29805.29,29665.14,29717.72,644.41,19162231.95,29796.75,direct,
5882,2023-07-24 05:00:00,29815.32,29755.36,29796.75,389.83,11612978.73,29801.48,direct,
5883,2023-07-24 06:00:00,29803.13,29772.19,29801.48,209.81,6249443.8,29782.82,direct,
5884,2023-07-24 07:00:00,29869.8,29732.32,29782.82,622.15,18539227.42,29830.08,direct,
5885,2023-07-24 08:00:00,29835.1,29755.36,29830.08,377.55,11246507.96,29759.41,direct,
5886,2023-07-24 09:00:00,29765.61,28986.51,29759.41,3446.7,100894920.34,29177.76,direct,
5887,2023-07-24 10:00:00,29380.44,29123.45,29177.76,1773.97,51957043.31,29322.5,direct,
5888,2023-07-24 11:00:00,29331.09,29229.25,29322.5,698.39,20450091.99,29267.8,direct,
5889,2023-07-24 12:00:00,29268.7,29166.31,29267.8,1629.12,47584305.27,29230.15,direct,
5890,2023-07-24 13:00:00,29250.44,29118.38,29230.15,1221.15,35648287.05,29180.38,direct,
5891,2023-07-24 14:00:00,29186.31,29008.46,29180.38,3502.98,101895475.7,29019.91,direct,
5892,2023-07-24 15:00:00,29131.63,28860.94,29019.91,3218.07,93386873.81,29079.03,direct,
5893,2023-07-24 16:00:00,29142.22,29019.48,29079.03,1106.43,32181753.68,29100.89,direct,
5894,2023-07-24 17:00:00,29117.73,29011.98,29100.89,729.46,21205670.18,29035.66,direct,
5895,2023-07-24 18:00:00,29128.89,28994.73,29035.66,834.15,24226854.83,29120.41,direct,
5896,2023-07-24 19:00:00,29153.91,29096.09,29120.41,734.32,21389037.96,29110.68,direct,
5897,2023-07-24 20:00:00,29146.3,29090.88,29110.68,459.24,13373352.01,29144.11,direct,
5898,2023-07-24 21:00:00,29187.19,29128.08,29144.11,462.13,13472583.84,29169.92,direct,
5899,2023-07-24 22:00:00,29192.72,29145.52,29169.92,636.78,18574194.5,29161.93,direct,
5900,2023-07-24 23:00:00,29203.08,29159.19,29161.93,435.9,12719232.04,29181.04,direct,
5901,2023-07-25 00:00:00,29184.67,29101.74,29181.04,532.83,15530564.02,29115.93,direct,
5902,2023-07-25 01:00:00,29117.19,29054.49,29115.93,423.33,12311198.8,29084.86,direct,
5903,2023-07-25 02:00:00,29169.69,29069.16,29084.86,419.87,12227107.18,29133.43,direct,
5904,2023-07-25 03:00:00,29148.03,29090.52,29133.43,389.19,11333510.68,29115.05,direct,
5905,2023-07-25 04:00:00,29124.41,29073.16,29115.05,206.82,6017209.38,29091.62,direct,
5906,2023-07-25 05:00:00,29145.62,29089.42,29091.62,238.32,6938557.36,29128.8,direct,
5907,2023-07-25 06:00:00,29148.29,29119.75,29128.8,246.95,7198485.83,29143.67,direct,
5908,2023-07-25 07:00:00,29164.94,29126.52,29143.67,197.22,5748454.5,29144.77,direct,
